it, ret_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, cum_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
71, 0.5204081632653061, 0.11534276387377584, 23, 122, 850.3469387755102, 88638, 3.5714285714285716, 10.0, 98, 38, 0.16228070175438597, 6.166666666666667, 0.15032671, 0.37504664, 1778.209, 1.7236515, 0.0011765459, 0.062499996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.654489, 3.3554335, 2.7746904, 3.5846348, 0.0, 1999, 38, 0, 9, 28
72, 0.52, 0.1190233977619532, 23, 122, 856.2, 89790, 3.6, 10.0, 101, 38, 0.16228070175438597, 6.166666666666667, 0.2831664, 0.17339829, 1779.4044, 1.6409689, 0.00047097687, 0.019148935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5477526, 2.8243697, 2.697287, 3.3318126, 0.0, 2255, 38, 0, 9, 28
73, 0.51, 0.12549407114624506, 23, 122, 842.63, 90942, 3.8, 10.0, 104, 38, 0.16228070175438597, 6.166666666666667, 0.24459863, 0.13293621, 1780.7667, 1.2246654, 0.0019592526, 0.0883978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2277331, 4.194389, 2.763113, 3.2049131, 0.0, 2288, 38, 0, 9, 28
74, 0.5, 0.12367149758454106, 23, 122, 842.63, 92094, 3.8, 10.0, 105, 38, 0.16228070175438597, 6.166666666666667, 0.018823544, 0.2357952, 1782.3516, 1.7324346, 0.0016352049, 0.14355469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1833649, 4.4514947, 2.9817355, 3.3149176, 0.0, 2075, 38, 0, 9, 28
75, 0.49, 0.12440191387559808, 23, 122, 834.31, 93246, 3.9, 10.0, 107, 38, 0.16228070175438597, 6.166666666666667, 0.3688428, 0.060048345, 1784.0695, 1.7441463, 0.001130673, 0.0546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5874262, 3.1569405, 2.7184153, 3.0544455, 0.0, 2331, 38, 0, 9, 28
76, 0.49, 0.12641509433962264, 23, 122, 828.64, 94398, 4.0, 10.0, 108, 38, 0.16228070175438597, 6.166666666666667, 0.449867, 0.047006674, 1785.7452, 1.7955998, 0.00014849225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5126798, 2.7039945, 2.6328506, 2.8207893, 0.0, 2587, 38, 0, 9, 28
77, 0.47, 0.1323251417769376, 23, 122, 828.64, 95550, 4.0, 10.0, 110, 38, 0.16228070175438597, 6.166666666666667, -0.011513258, 0.26428893, 1787.3425, 1.7105838, 0.0028862292, 0.14257812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9180877, 4.439024, 2.81074, 2.8708618, 0.0, 3429, 38, 0, 9, 28
78, 0.46, 0.13548387096774195, 23, 122, 818.1, 96702, 4.2, 10.0, 112, 38, 0.16228070175438597, 6.166666666666667, 0.29193047, 0.039252356, 1788.7389, 1.7509894, 0.0016965299, 0.11035156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6045327, 3.3814251, 2.7378526, 2.421449, 0.0, 3685, 38, 0, 9, 28
79, 0.46, 0.13932172318973418, 23, 122, 809.83, 97854, 4.3, 10.0, 113, 38, 0.16228070175438597, 6.166666666666667, 0.36335886, 0.032773018, 1789.8336, 1.7969652, 0.00015782173, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6285527, 2.7844582, 2.6641986, 2.0509622, 0.0, 2899, 38, 0, 9, 28
80, 0.47, 0.14738646101113967, 23, 122, 798.31, 99006, 4.4, 10.0, 117, 38, 0.16228070175438597, 6.166666666666667, 0.22441345, 0.025856256, 1790.9379, 1.8040831, 1.702609e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6380887, 2.695001, 2.6795955, 1.8763353, 0.0, 2155, 38, 0, 9, 28
81, 0.48, 0.15133779264214048, 23, 108, 789.62, 100158, 4.5, 10.0, 119, 38, 0.16228070175438597, 6.166666666666667, 0.48326105, 0.13239704, 1792.0466, 1.7077167, 0.0020044013, 0.0859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3119755, 2.69655, 2.6216497, 2.9949627, 0.0, 7161, 38, 0, 9, 28
82, 0.48, 0.15133779264214048, 23, 108, 789.62, 101310, 4.5, 10.0, 119, 38, 0.16228070175438597, 6.166666666666667, 0.18750387, 0.1637741, 1793.0543, 1.7530471, 0.00060970796, 0.031249998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2129028, 2.693355, 2.5199647, 4.4287686, 0.0, 7960, 38, 0, 9, 28
83, 0.47, 0.15197313182199831, 23, 108, 789.62, 102462, 4.5, 10.0, 120, 38, 0.16228070175438597, 6.166666666666667, 0.5456499, 0.14678204, 1793.7057, 1.7963196, 0.0005503952, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3785949, 2.6985407, 2.6433675, 3.8603284, 0.0, 8216, 38, 0, 9, 28
84, 0.48, 0.1565362198168193, 23, 108, 786.75, 103614, 4.6, 10.0, 122, 38, 0.15350877192982457, 5.833333333333334, 0.48278302, 0.1733424, 1794.3381, 1.7732896, 0.00047829613, 0.016601562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.044517, 2.728395, 2.6398025, 3.4472911, 0.0, 6273, 38, 0, 9, 28
85, 0.49, 0.1605960264900662, 23, 108, 783.41, 104766, 4.7, 10.0, 123, 38, 0.15350877192982457, 5.833333333333334, -0.16283993, 0.25108206, 1795.0813, 0.22911447, 0.021903358, 0.47435898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1884155, 6.5636897, 3.1601589, 3.5457928, 0.0, 5337, 38, 0, 9, 28
86, 0.49, 0.16111111111111112, 23, 108, 779.17, 105918, 4.8, 10.0, 126, 38, 0.17982456140350878, 6.833333333333334, 0.0011836844, 0.0013318112, 1796.0885, 0.03590911, 0.0014069224, 0.071428575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3180256, 2.8930335, 2.4614973, 3.0973427, 0.0, 5090, 38, 0, 9, 28
87, 0.48, 0.16212003117692908, 23, 108, 782.83, 107070, 4.7, 10.0, 127, 38, 0.17982456140350878, 6.833333333333334, -0.0521491, 0.29562962, 1797.142, 0.7941378, 0.015485182, 0.34375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0999901, 6.0608716, 2.795086, 2.8110573, 0.0, 4456, 38, 0, 9, 28
88, 0.48, 0.16212003117692908, 23, 108, 782.83, 108222, 4.7, 10.0, 127, 38, 0.17982456140350878, 6.833333333333334, 0.16544826, 0.014253255, 1798.0063, 0.8828285, 0.0011225572, 0.04296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5861943, 3.758831, 2.7373424, 1.9628261, 0.0, 4712, 38, 0, 9, 28
89, 0.49, 0.1637995512341062, 23, 108, 776.79, 109374, 4.8, 10.0, 130, 38, 0.1929824561403509, 7.333333333333334, 0.1338026, 0.16607115, 1798.7805, 1.5056294, 0.0027958564, 0.139738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1285796, 6.4094114, 3.047304, 2.2955167, 0.0, 4968, 38, 0, 9, 28
90, 0.5, 0.16258351893095768, 23, 108, 776.79, 110526, 4.8, 10.0, 131, 38, 0.1929824561403509, 7.333333333333334, 0.35740948, 0.03431007, 1799.4796, 1.761001, 0.0032426063, 0.1171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6350858, 5.9025497, 3.035043, 2.0312812, 0.0, 4135, 38, 0, 9, 28
91, 0.52, 0.16751269035532995, 23, 108, 773.08, 111678, 5.0, 10.0, 133, 38, 0.1929824561403509, 7.333333333333334, 0.15283112, 0.062212277, 1800.1075, 1.7998279, 0.0001728991, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6325083, 2.9281793, 2.6850095, 1.3963685, 0.0, 4391, 38, 0, 9, 28
92, 0.53, 0.16880341880341881, 23, 108, 759.19, 112830, 5.2, 10.0, 135, 38, 0.1929824561403509, 7.333333333333334, 0.16539392, 0.0054716705, 1800.842, 1.8043042, 1.9891831e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5788505, 2.6885338, 2.6544907, 1.0902828, 0.0, 4647, 38, 0, 9, 28
93, 0.53, 0.1704225352112676, 23, 108, 759.19, 113982, 5.2, 10.0, 136, 38, 0.1929824561403509, 7.333333333333334, 0.363911, 0.076451115, 1801.584, 1.8050935, 8.016441e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.653406, 2.6950645, 2.6802855, 0.9224271, 0.0, 3903, 38, 0, 9, 28
94, 0.53, 0.17333333333333334, 23, 108, 745.06, 115156, 5.3, 10.0, 141, 38, 0.1929824561403509, 7.333333333333334, 0.13107827, 0.018705454, 1802.4479, 1.5866379, 1.715515e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8241547, 5.6757994, 2.774486, 1.0046192, 0.0, 4095, 38, 0, 9, 28
95, 0.54, 0.1780821917808219, 23, 108, 731.58, 116436, 5.5, 10.0, 143, 38, 0.1929824561403509, 7.333333333333334, 0.04698647, 0.011989664, 1803.2948, 0.90264076, 3.093117e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8850504, 6.130517, 2.8425553, 1.3835748, 0.0, 3183, 38, 0, 9, 28
96, 0.54, 0.18199233716475097, 23, 91, 719.99, 117716, 5.5, 10.0, 145, 38, 0.1929824561403509, 7.333333333333334, 0.073926955, 0.0019918468, 1804.1232, 0.9026576, 1.107138e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.300631, 2.6973424, 2.5516384, 1.2282058, 0.0, 3439, 38, 0, 9, 28
97, 0.54, 0.18490566037735848, 23, 91, 707.19, 118996, 5.5, 10.0, 148, 38, 0.19517543859649122, 7.416666666666666, -0.5252822, 0.84299845, 1804.9202, 0.7365648, 0.02995241, 0.44354838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.549595, 6.8716316, 3.0600593, 2.2378683, 0.0, 3427, 38, 0, 9, 28
98, 0.54, 0.18490566037735848, 23, 91, 707.19, 120276, 5.5, 10.0, 148, 38, 0.19517543859649122, 7.416666666666666, -0.18798484, 0.3113476, 1805.6309, 0.75449485, 0.01610234, 0.37304688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3736945, 6.3532085, 2.9080615, 2.587499, 0.0, 2683, 38, 0, 9, 28
99, 0.55, 0.18711276332094176, 23, 91, 705.0, 121556, 5.5, 10.0, 150, 38, 0.19912280701754384, 7.566666666666666, -0.1342143, 0.269491, 1806.2737, 0.6231015, 0.010278593, 0.32932693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3294368, 4.861815, 2.557593, 1.867095, 0.0, 2939, 38, 0, 9, 28
100, 0.55, 0.18711276332094176, 23, 91, 705.0, 122836, 5.5, 10.0, 150, 38, 0.19912280701754384, 7.566666666666666, 0.21619584, 0.26889294, 1806.6615, 0.8224778, 0.027270164, 0.4296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1493845, 6.1690936, 2.7174659, 2.2958825, 0.0, 2956, 38, 0, 9, 28
101, 0.56, 0.18588957055214725, 23, 91, 705.0, 124116, 5.5, 10.0, 151, 38, 0.19912280701754384, 7.566666666666666, 0.18716778, 0.02116998, 1807.0542, 0.89421135, 0.0007111645, 0.02734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.163481, 3.9248214, 2.5214589, 1.1097573, 0.0, 3212, 38, 0, 9, 28
102, 0.58, 0.18176538908246226, 23, 91, 709.44, 125350, 5.4, 10.0, 155, 38, 0.19912280701754384, 7.566666666666666, -0.01960933, 0.04160346, 1807.5376, 1.2016597, 0.0020213097, 0.07923497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.10676, 6.291803, 2.7682288, 1.3589172, 0.0, 4095, 38, 0, 9, 28
103, 0.58, 0.18223495702005732, 23, 91, 709.44, 126502, 5.4, 10.0, 156, 38, 0.19912280701754384, 7.566666666666666, 0.17797509, 0.12503004, 1807.8201, 1.752827, 0.008439724, 0.22167969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6537175, 6.147875, 2.5375888, 2.0885513, 0.0, 3351, 38, 0, 9, 28
104, 0.59, 0.18237934904601572, 23, 91, 709.44, 127654, 5.4, 10.0, 157, 38, 0.19912280701754384, 7.566666666666666, -0.30519566, 0.68490756, 1808.1643, 1.6200266, 0.0024917228, 0.10487288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8376036, 2.6599574, 2.2643838, 0.9196227, 0.0, 3607, 38, 0, 9, 28
105, 0.59, 0.18528916339135318, 23, 91, 709.44, 128806, 5.4, 10.0, 158, 38, 0.19912280701754384, 7.566666666666666, -0.027910467, 0.00044231926, 1808.5052, 0.90262765, 8.558976e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.82770824, 2.6769972, 1.9011368, 1.2505947, 0.0, 3863, 38, 0, 9, 28
106, 0.59, 0.18528916339135318, 23, 91, 709.44, 129958, 5.4, 10.0, 158, 38, 0.19912280701754384, 7.566666666666666, 0.039174307, 0.00070916745, 1808.8865, 0.9026525, 3.6411097e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.89415836, 2.6846747, 2.1621497, 1.1607038, 0.0, 4119, 38, 0, 9, 28
107, 0.59, 0.18709327548806942, 23, 91, 710.6, 131110, 5.4, 10.0, 161, 38, 0.19035087719298244, 7.2333333333333325, -0.06607162, 0.030862723, 1809.2432, 0.8185257, 0.0038481476, 0.14453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7614726, 7.136093, 2.6568925, 1.8168449, 0.0, 4375, 38, 0, 9, 28
108, 0.59, 0.18709327548806942, 23, 91, 710.6, 132262, 5.4, 10.0, 161, 38, 0.19035087719298244, 7.2333333333333325, 0.16081555, 0.077737935, 1809.5947, 0.8449144, 0.0029473244, 0.14257812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.876693, 7.585047, 2.948975, 2.514225, 0.0, 3631, 38, 0, 9, 28
109, 0.6, 0.18657505285412262, 23, 91, 710.79, 133414, 5.4, 10.0, 163, 38, 0.19035087719298244, 7.2333333333333325, 0.09131903, 0.017075146, 1809.9067, 0.8969774, 0.00045469383, 0.005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.552487, 3.07358, 2.6646688, 1.370596, 0.0, 3887, 38, 0, 9, 28
110, 0.6, 0.1831907398087569, 23, 91, 715.97, 134566, 5.2, 10.0, 167, 38, 0.20350877192982453, 7.7333333333333325, 0.3219625, 0.22958584, 1810.1866, 1.2955863, 0.0026464327, 0.07608695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6110513, 2.7660284, 2.5256417, 2.97557, 0.0, 3317, 38, 0, 9, 28
111, 0.63, 0.18307839388145317, 23, 91, 704.52, 135718, 5.3, 10.0, 170, 38, 0.20350877192982453, 7.7333333333333325, 0.36881176, 0.34020033, 1810.4902, 1.7069881, 0.0028780838, 0.14550781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8372866, 2.7094803, 2.3953648, 5.2283998, 0.0, 3573, 38, 0, 9, 28
112, 0.64, 0.18095689246802463, 23, 91, 703.7, 136870, 5.3, 10.0, 171, 38, 0.20350877192982453, 7.7333333333333325, 0.14431989, 0.2656056, 1810.9414, 1.7863219, 7.6141194e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0836992, 2.7005374, 2.5342145, 4.6416945, 0.0, 3829, 38, 0, 9, 28
113, 0.65, 0.1804029304029304, 23, 91, 697.44, 138022, 5.4, 10.0, 173, 38, 0.20350877192982453, 7.7333333333333325, 0.26250976, 0.1906367, 1811.464, 1.8004149, 4.5568686e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.420123, 2.7039728, 2.6160455, 3.980653, 0.0, 4085, 38, 0, 9, 28
114, 0.65, 0.17959183673469387, 23, 91, 697.89, 139174, 5.4, 10.0, 174, 38, 0.20350877192982453, 7.7333333333333325, 0.11736363, 0.09579898, 1812.1747, 1.5430748, 7.753388e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.026557, 7.703368, 2.8697555, 3.1411858, 0.0, 4341, 38, 0, 9, 28
115, 0.65, 0.1829105473965287, 23, 91, 696.21, 140326, 5.4, 10.0, 176, 38, 0.20350877192982453, 7.7333333333333325, 0.14429295, 0.14630258, 1812.8826, 0.80116016, 0.08916204, 0.27539062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9799927, 7.758448, 2.8794258, 3.3003597, 0.0, 4597, 38, 0, 9, 28
116, 0.65, 0.1829105473965287, 23, 91, 696.21, 141478, 5.4, 10.0, 176, 38, 0.20350877192982453, 7.7333333333333325, 0.116952255, 0.04288582, 1813.5521, 0.86184204, 0.0021428603, 0.13476562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9334483, 7.273573, 2.6040528, 3.6631794, 0.0, 3853, 38, 0, 9, 28
117, 0.65, 0.1829105473965287, 23, 91, 696.21, 142630, 5.4, 10.0, 176, 38, 0.20350877192982453, 7.7333333333333325, 0.07354852, 0.021380587, 1814.0515, 0.8981744, 0.0001803296, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2114596, 2.5694299, 2.4326382, 2.641706, 0.0, 4109, 38, 0, 9, 28
118, 0.66, 0.17943201376936316, 23, 91, 710.3, 143782, 5.2, 10.0, 179, 38, 0.22982456140350874, 8.733333333333333, 0.40660164, 0.1717189, 1814.6013, 1.5222383, 0.016883159, 0.24675325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7446072, 6.745998, 2.7952142, 2.8867896, 0.0, 3365, 38, 0, 9, 28
119, 0.67, 0.17838983050847457, 23, 91, 710.3, 144934, 5.2, 10.0, 180, 38, 0.22982456140350874, 8.733333333333333, 0.214158, 0.034899887, 1815.1145, 1.7798699, 0.0013161292, 0.068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2104268, 3.70319, 2.6188495, 2.4740007, 0.0, 3621, 38, 0, 9, 28
120, 0.67, 0.17589175891758918, 23, 91, 710.55, 146086, 5.2, 10.0, 182, 38, 0.22982456140350874, 8.733333333333333, 0.27378798, 0.044473935, 1815.7244, 1.7401751, 0.003863308, 0.15527344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3164535, 2.903763, 2.635422, 1.8971195, 0.0, 3877, 38, 0, 9, 28
121, 0.68, 0.17459049141030764, 23, 91, 710.67, 147238, 5.1, 10.0, 184, 38, 0.22982456140350874, 8.733333333333333, -0.04735098, 0.014505204, 1816.5078, 1.7975966, 0.00023929887, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.545712, 2.737106, 2.6370962, 1.6287947, 0.0, 4133, 38, 0, 9, 28
122, 0.69, 0.17572391907973026, 23, 91, 705.22, 148390, 5.2, 10.0, 185, 38, 0.22982456140350874, 8.733333333333333, 0.032783493, 0.12776586, 1817.3519, 1.8040206, 0.00014300211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5679064, 2.6830385, 2.6546483, 1.3461593, 0.0, 4215, 38, 0, 9, 28
123, 0.69, 0.17489634376177912, 23, 91, 703.7, 149542, 5.1, 10.0, 189, 38, 0.22919799498746865, 8.709523809523809, -0.02306816, 0.40054703, 1818.3813, 1.6321424, 0.006683605, 0.16308594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7935302, 7.403165, 2.9889798, 2.366274, 0.0, 4471, 38, 0, 9, 28
124, 0.69, 0.1758646063281825, 23, 63, 691.78, 150694, 5.2, 10.0, 192, 38, 0.22872807017543859, 8.691666666666666, 0.017200895, 0.12897108, 1819.5322, 1.5803684, 0.0015365686, 0.09082031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1402284, 7.3211837, 3.2081294, 2.6375844, 0.0, 9375, 38, 0, 9, 28
125, 0.69, 0.1758646063281825, 23, 63, 691.78, 151846, 5.2, 10.0, 192, 38, 0.22872807017543859, 8.691666666666666, 0.1443306, 0.0462307, 1820.4961, 1.7292641, 0.0024230452, 0.111328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1785285, 7.484979, 3.0260932, 1.864399, 0.0, 8627, 38, 0, 9, 28
126, 0.69, 0.17566594672426206, 23, 63, 690.83, 152998, 5.1, 10.0, 194, 38, 0.22434210526315787, 8.524999999999999, -0.5052227, 1.9387221, 1821.375, 1.1831293, 0.016374214, 0.3702381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5876798, 8.174192, 2.7015748, 3.2564075, 0.0, 8171, 38, 0, 9, 28
127, 0.7, 0.17657221838286108, 23, 63, 685.58, 154150, 5.2, 10.0, 197, 38, 0.22690058479532163, 8.622222222222222, -0.007858612, 0.014092536, 1822.0399, 0.016627036, 0.004144488, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65633357, 4.127473, 1.5485744, 4.03694, 0.0, 6908, 38, 0, 9, 28
128, 0.72, 0.17432115320147504, 23, 63, 674.18, 155302, 5.3, 10.0, 200, 38, 0.22953216374269003, 8.722222222222221, -0.0020861323, 0.15205333, 1822.748, 0.8658497, 0.019109227, 0.47085887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4693878, 8.755747, 2.7619495, 3.866326, 0.0, 5912, 38, 0, 9, 28
129, 0.72, 0.17455029980013326, 23, 63, 676.35, 156454, 5.2, 10.0, 201, 38, 0.22953216374269003, 8.722222222222221, -0.18220817, 0.78486615, 1823.4397, 0.17767984, 0.010159617, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6357093, 8.742299, 2.646125, 4.2088847, 0.0, 5661, 38, 0, 9, 28
130, 0.73, 0.1730395333765392, 23, 63, 670.1, 157606, 5.3, 10.0, 204, 38, 0.24707602339181284, 9.388888888888888, -0.02027057, 0.029071, 1824.0287, 0.17699628, 0.0087350495, 0.32051283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6474128, 8.704153, 2.0918345, 4.2277546, 0.0, 4778, 38, 0, 9, 28
131, 0.75, 0.17279644895370957, 23, 63, 661.31, 158758, 5.4, 10.0, 206, 38, 0.2492690058479532, 9.472222222222221, -0.3736185, 1.5530626, 1824.645, 0.7404469, 0.0241102, 0.49486303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.633527, 8.460359, 3.269364, 5.2573786, 0.0, 3572, 38, 0, 9, 28
132, 0.74, 0.1710648866811549, 23, 63, 666.77, 159910, 5.3, 10.0, 208, 38, 0.2492690058479532, 9.472222222222221, -0.317806, 1.1203412, 1825.1934, 0.58580464, 0.037355527, 0.52293575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4274583, 7.4459877, 2.4320705, 5.111148, 0.0, 3177, 38, 0, 9, 28
133, 0.76, 0.17100149476831092, 23, 63, 656.05, 161062, 5.5, 10.0, 211, 38, 0.2510233918128655, 9.538888888888888, 0.2372458, 0.22092347, 1825.8806, 0.67789, 0.01055632, 0.35123968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4624724, 7.542765, 2.5021052, 5.096391, 0.0, 3433, 38, 0, 9, 28
134, 0.76, 0.1694915254237288, 23, 63, 649.32, 162214, 5.6, 10.0, 214, 38, 0.25227652464494565, 9.586507936507935, 0.07129643, 0.4361075, 1826.7493, 1.0048636, 0.04480926, 0.54812837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5264722, 6.1894803, 3.086187, 4.488721, 0.0, 3568, 38, 0, 9, 28
135, 0.75, 0.17022487902077996, 23, 63, 639.25, 163366, 5.7, 10.0, 217, 38, 0.2549081035923141, 9.686507936507935, -0.06063065, 0.93400437, 1827.6754, 1.3088424, 0.011512642, 0.3482906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3927227, 7.7115674, 3.8346212, 4.645208, 0.0, 3261, 38, 0, 9, 28
136, 0.77, 0.16895715440582054, 23, 63, 627.69, 164518, 5.8, 10.0, 222, 38, 0.28216374269005845, 10.722222222222221, -0.11118416, 1.1824663, 1828.6492, 1.1372682, 0.051619966, 0.54646015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6700311, 8.251487, 3.637074, 4.6942735, 0.0, 3025, 38, 0, 9, 28
137, 0.79, 0.16901769684534496, 23, 63, 606.41, 165670, 5.9, 10.0, 227, 38, 0.2843567251461988, 10.805555555555555, 0.02316971, 0.8940747, 1829.9419, 1.3956239, 0.025076006, 0.46239835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2405326, 8.780863, 3.7963846, 4.306784, 0.0, 2672, 38, 0, 9, 28
138, 0.79, 0.16851106639839034, 23, 63, 589.61, 166822, 6.1, 10.0, 229, 38, 0.2843567251461988, 10.805555555555555, -0.029919917, 0.0536078, 1831.2622, 1.7261431, 0.006341947, 0.13574219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5910845, 8.217603, 2.993744, 2.9871228, 0.0, 2349, 38, 0, 9, 28
139, 0.78, 0.16808404202101052, 23, 63, 592.36, 167974, 6.1, 10.0, 230, 38, 0.2843567251461988, 10.805555555555555, 0.18407731, 0.039214656, 1832.4653, 1.7937858, 0.00016288238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5770378, 2.74956, 2.6082296, 2.2044847, 0.0, 2605, 38, 0, 9, 28
140, 0.78, 0.1677819083023544, 23, 63, 583.58, 169126, 6.2, 10.0, 231, 38, 0.2843567251461988, 10.805555555555555, -0.078296795, 0.046724483, 1833.5331, 1.8026286, 3.0857256e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5540457, 2.6567597, 2.6187472, 1.4729586, 0.0, 1732, 38, 0, 9, 28
141, 0.78, 0.1665043816942551, 23, 63, 578.55, 170278, 6.2, 10.0, 232, 38, 0.2843567251461988, 10.805555555555555, 0.09111501, 0.007927294, 1834.4491, 1.804433, 4.895084e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.594008, 2.669107, 2.6444473, 0.6215706, 0.0, 1988, 38, 0, 9, 28
