it, ret_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, cum_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
71, 0.26136363636363635, 0.02109704641350211, 23, 665, 993.9772727272727, 89365, 0.45454545454545453, 10.0, 88, 38, 0.02631578947368421, 1.0, 0.104103714, 0.18492244, 1755.6433, 1.7644508, 0.0018726273, 0.12792969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.720642, 3.0109682, 2.918567, 1.4745151, 0.0, 2856, 38, 0, 2, 35
72, 0.26136363636363635, 0.02109704641350211, 23, 665, 993.9772727272727, 90517, 0.45454545454545453, 10.0, 88, 38, 0.02631578947368421, 1.0, 0.36632594, 0.019534465, 1755.5797, 1.7980965, 0.00021661102, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7477396, 3.0582585, 2.8487337, 1.579537, 0.0, 3112, 38, 0, 2, 35
73, 0.26136363636363635, 0.02109704641350211, 23, 665, 993.9772727272727, 91669, 0.45454545454545453, 10.0, 88, 38, 0.02631578947368421, 1.0, 0.26788402, 0.015779424, 1755.5187, 1.7876362, 0.00028519763, 0.01171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7211049, 2.9631488, 2.791315, 1.592907, 0.0, 3368, 38, 0, 2, 35
74, 0.26136363636363635, 0.02109704641350211, 23, 665, 993.9772727272727, 92821, 0.45454545454545453, 10.0, 88, 38, 0.02631578947368421, 1.0, 0.33348963, 0.01662134, 1755.4423, 1.7919295, 0.0007905915, 0.044921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.719517, 2.9120116, 2.8135958, 1.4854752, 0.0, 3624, 38, 0, 2, 35
75, 0.26136363636363635, 0.02109704641350211, 23, 665, 993.9772727272727, 93973, 0.45454545454545453, 10.0, 88, 38, 0.02631578947368421, 1.0, -0.38779512, 0.44785798, 1755.3652, 1.7946748, 0.0003927714, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7334301, 2.8790994, 2.810443, 1.3832998, 0.0, 3880, 38, 0, 2, 35
76, 0.2696629213483146, 0.021649484536082474, 23, 665, 994.0449438202247, 95125, 0.449438202247191, 10.0, 89, 38, 0.02631578947368421, 1.0, -0.35591158, 0.34921825, 1755.2446, 1.7892789, 0.0010385921, 0.045898438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7255933, 2.809945, 2.793099, 1.3746557, 0.0, 4136, 38, 0, 2, 35
77, 0.26666666666666666, 0.02247191011235955, 23, 665, 994.1111111111111, 96277, 0.4444444444444444, 10.0, 90, 38, 0.02631578947368421, 1.0, 0.24509647, 0.015519293, 1755.1342, 1.7950023, 0.00035881536, 0.0048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7113008, 2.7663064, 2.7347019, 1.4322466, 0.0, 4392, 38, 0, 2, 35
78, 0.27835051546391754, 0.02127659574468085, 23, 665, 994.5360824742268, 97429, 0.41237113402061853, 10.0, 97, 38, 0.02631578947368421, 1.0, -0.35005638, 1.2313623, 1755.0173, 1.7809769, 0.0010966056, 0.07617187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7090983, 2.8075309, 2.7483308, 1.4055933, 0.0, 3648, 38, 0, 2, 35
79, 0.27835051546391754, 0.02127659574468085, 23, 665, 994.5360824742268, 98581, 0.41237113402061853, 10.0, 97, 38, 0.02631578947368421, 1.0, 0.035593662, 0.11949632, 1754.8855, 1.7706178, 0.002176308, 0.11816406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.714566, 2.8831503, 2.8543015, 1.4894756, 0.0, 2904, 38, 0, 2, 35
80, 0.27835051546391754, 0.02127659574468085, 23, 665, 994.5360824742268, 99733, 0.41237113402061853, 10.0, 97, 38, 0.02631578947368421, 1.0, -0.84302104, 1.0366465, 1754.78, 1.7544624, 0.0018890746, 0.15429688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8342557, 3.0265903, 3.0023718, 1.6472658, 0.0, 3160, 38, 0, 2, 35
81, 0.27835051546391754, 0.02127659574468085, 23, 665, 994.5360824742268, 100885, 0.41237113402061853, 10.0, 97, 38, 0.02631578947368421, 1.0, -0.08112872, 0.41383946, 1754.6772, 1.7857041, 0.0015312294, 0.08300781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.851071, 3.18499, 3.0641134, 1.8336006, 0.0, 11991, 38, 0, 2, 35
82, 0.27835051546391754, 0.02127659574468085, 23, 665, 994.5360824742268, 102037, 0.41237113402061853, 10.0, 97, 38, 0.02631578947368421, 1.0, 0.37493575, 0.021325614, 1754.5653, 1.7965442, 0.0004242287, 0.02734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7516086, 3.1136932, 2.8999224, 1.9834234, 0.0, 8887, 38, 0, 2, 35
83, 0.2755102040816326, 0.021758839528558477, 23, 665, 994.5918367346939, 103189, 0.40816326530612246, 10.0, 98, 38, 0.02631578947368421, 1.0, 0.37624678, 0.01584183, 1754.5068, 1.8046292, 3.0930794e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7197237, 2.8979385, 2.752015, 1.8928491, 0.0, 9143, 38, 0, 2, 35
84, 0.2755102040816326, 0.021758839528558477, 23, 665, 994.5918367346939, 104341, 0.40816326530612246, 10.0, 98, 38, 0.02631578947368421, 1.0, 0.3057796, 0.011241598, 1754.5067, 1.8052565, 3.0607607e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7117198, 2.7386465, 2.7171469, 1.6675812, 0.0, 7655, 38, 0, 2, 35
85, 0.27, 0.023029229406554472, 23, 665, 994.7, 105493, 0.4, 10.0, 100, 38, 0.02631578947368421, 1.0, 0.2824461, 0.012229258, 1754.5286, 1.7968848, 0.00044698262, 0.021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.708356, 2.769321, 2.7200556, 1.4357281, 0.0, 6911, 38, 0, 2, 35
86, 0.21, 0.020600858369098713, 23, 665, 996.25, 106645, 0.2, 10.0, 106, 38, 0.02631578947368421, 1.0, -0.033468377, 0.4386154, 1754.4879, 1.776209, 0.00064010685, 0.023437498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6884081, 2.809051, 2.7163825, 1.2900354, 0.0, 6088, 38, 0, 2, 35
87, 0.2, 0.021240441801189464, 23, 469, 991.17, 107797, 0.3, 10.0, 107, 38, 0.02631578947368421, 1.0, -0.4473602, 0.4722737, 1754.4053, 1.7651471, 0.0021382892, 0.17285156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.531024, 2.6193364, 2.58422, 1.3281573, 0.0, 2444, 38, 0, 2, 35
88, 0.2, 0.021240441801189464, 23, 469, 991.17, 108949, 0.3, 10.0, 107, 38, 0.02631578947368421, 1.0, -0.17239796, 0.42635372, 1754.3428, 1.7622488, 0.0020255991, 0.13476562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4756284, 2.6355257, 2.5759354, 1.5070963, 0.0, 2700, 38, 0, 2, 35
89, 0.2, 0.021240441801189464, 23, 469, 991.17, 110101, 0.3, 10.0, 107, 38, 0.02631578947368421, 1.0, 0.23594679, 0.028967176, 1754.2654, 1.7864212, 0.0006995783, 0.025390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5764475, 2.7351384, 2.6732268, 1.659372, 0.0, 2956, 38, 0, 2, 35
90, 0.2, 0.021240441801189464, 23, 469, 991.17, 111253, 0.3, 10.0, 107, 38, 0.02631578947368421, 1.0, 0.1935402, 0.08331165, 1754.1914, 1.7949197, 0.0004406993, 0.016601562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7204244, 2.811671, 2.763492, 1.610027, 0.0, 3212, 38, 0, 2, 35
91, 0.2, 0.021240441801189464, 23, 469, 991.17, 112405, 0.3, 10.0, 107, 38, 0.02631578947368421, 1.0, 0.31700873, 0.020045808, 1754.1113, 1.8041233, 0.000109647066, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7238295, 2.9191923, 2.7711244, 1.5544825, 0.0, 3468, 38, 0, 2, 35
92, 0.2, 0.021240441801189464, 23, 469, 991.17, 113557, 0.3, 10.0, 107, 38, 0.02631578947368421, 1.0, -0.2757268, 0.3853193, 1754.023, 1.7984449, 0.00035996368, 0.013671874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7215743, 3.0963314, 2.8165112, 1.5634651, 0.0, 3724, 38, 0, 2, 35
93, 0.17, 0.023450586264656615, 23, 469, 989.98, 114709, 0.5, 10.0, 111, 38, 0.039473684210526314, 1.5, -0.17580512, 0.28678513, 1753.9264, 1.515685, 0.0005206753, 0.030092593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7070205, 2.9178998, 2.792934, 1.5405561, 0.0, 3980, 38, 0, 2, 35
94, 0.13, 0.022969647251845776, 23, 469, 989.98, 115861, 0.5, 10.0, 115, 38, 0.039473684210526314, 1.5, -0.10849478, 0.6511818, 1753.8142, 1.7850868, 0.0014963273, 0.10449219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7025542, 2.8002882, 2.7307978, 1.5001163, 0.0, 2287, 38, 0, 2, 35
95, 0.13, 0.023424878836833602, 23, 469, 989.98, 117013, 0.5, 10.0, 116, 38, 0.039473684210526314, 1.5, 0.27157977, 0.030310007, 1753.7, 1.7884188, 0.0007292012, 0.048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7117667, 2.776129, 2.7472425, 1.5921764, 0.0, 2543, 38, 0, 2, 35
96, 0.13, 0.023424878836833602, 23, 469, 989.98, 118165, 0.5, 10.0, 116, 38, 0.039473684210526314, 1.5, 0.33642247, 0.024319075, 1753.6096, 1.7884914, 0.00055379973, 0.017578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7138102, 2.8410015, 2.7705853, 1.7318048, 0.0, 2799, 38, 0, 2, 35
97, 0.13, 0.023424878836833602, 23, 469, 989.98, 119317, 0.5, 10.0, 116, 38, 0.039473684210526314, 1.5, -0.2746917, 0.9251032, 1753.523, 1.7832993, 0.0008395704, 0.040039062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.721251, 2.962072, 2.8453884, 1.7804532, 0.0, 3055, 38, 0, 2, 35
98, 0.13, 0.023424878836833602, 23, 469, 989.98, 120469, 0.5, 10.0, 116, 38, 0.039473684210526314, 1.5, 0.35684097, 0.029320253, 1753.4197, 1.8000654, 0.00010753225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7414334, 3.1228485, 2.849678, 1.8668448, 0.0, 3311, 38, 0, 2, 35
99, 0.13, 0.023424878836833602, 23, 469, 989.98, 121621, 0.5, 10.0, 116, 38, 0.039473684210526314, 1.5, 0.104135655, 0.07144573, 1753.3153, 1.7744486, 0.00024462893, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7361226, 3.175712, 2.8991551, 1.876486, 0.0, 3567, 38, 0, 2, 35
100, 0.13, 0.023424878836833602, 23, 469, 989.98, 122773, 0.5, 10.0, 117, 38, 0.039473684210526314, 1.5, 0.13007349, 0.12137304, 1753.1987, 1.7835542, 0.00059207436, 0.02441406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7541723, 3.16782, 3.0276542, 1.8260584, 0.0, 3823, 38, 0, 2, 35
101, 0.13, 0.024879614767255216, 23, 469, 989.98, 123925, 0.5, 10.0, 120, 38, 0.039473684210526314, 1.5, 0.24962132, 0.11303619, 1753.111, 1.7970127, 0.00033459408, 0.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7368412, 3.1750963, 2.8457134, 1.7949473, 0.0, 4079, 38, 0, 2, 35
102, 0.14, 0.02404965089216447, 23, 469, 989.98, 125077, 0.5, 10.0, 124, 38, 0.039473684210526314, 1.5, 0.13350579, 0.21993802, 1753.0251, 1.7510568, 0.0015295229, 0.08105469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.729419, 3.1292434, 2.9532542, 1.7993742, 0.0, 3335, 38, 0, 2, 35
103, 0.14, 0.024464831804281346, 23, 469, 989.98, 126229, 0.5, 10.0, 125, 38, 0.039473684210526314, 1.5, 0.113698184, 0.042507403, 1752.9331, 0.9230831, 0.00028377704, 0.007575758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7227829, 3.0937696, 2.870824, 1.914739, 0.0, 2591, 38, 0, 2, 35
104, 0.14, 0.024464831804281346, 23, 469, 989.98, 127381, 0.5, 10.0, 125, 38, 0.039473684210526314, 1.5, 0.20304461, 0.013553932, 1752.8613, 0.9020651, 4.5871202e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6815298, 2.7710304, 2.7075121, 1.9641348, 0.0, 2847, 38, 0, 2, 35
105, 0.14, 0.024464831804281346, 23, 469, 989.98, 128533, 0.5, 10.0, 125, 38, 0.039473684210526314, 1.5, -0.02486114, 0.06997009, 1752.7766, 0.8935288, 0.00021704311, 0.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.637952, 2.704052, 2.6913292, 1.9680656, 0.0, 3103, 38, 0, 2, 35
106, 0.14, 0.024464831804281346, 23, 469, 989.98, 129685, 0.5, 10.0, 125, 38, 0.039473684210526314, 1.5, 0.1618344, 0.009021991, 1752.6819, 0.8959745, 0.0002739189, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7042708, 2.757815, 2.7216415, 1.9226078, 0.0, 3359, 38, 0, 2, 35
107, 0.14, 0.024464831804281346, 23, 469, 989.98, 130837, 0.5, 10.0, 125, 38, 0.039473684210526314, 1.5, 0.19897792, 0.014056878, 1752.5739, 0.90227574, 5.058842e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7134736, 2.766004, 2.7259922, 1.8161749, 0.0, 3615, 38, 0, 2, 35
108, 0.14, 0.024464831804281346, 23, 469, 989.98, 131989, 0.5, 10.0, 126, 38, 0.039473684210526314, 1.5, 0.16275723, 0.014638138, 1752.4524, 0.90260303, 4.891824e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7138076, 2.7427642, 2.7224538, 1.8449297, 0.0, 3871, 38, 0, 2, 35
109, 0.15, 0.025, 23, 469, 989.98, 133141, 0.5, 10.0, 133, 38, 0.06578947368421052, 2.5, -0.0021999252, 0.22352536, 1752.3595, 1.3643386, 0.00036643795, 0.01923077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7118945, 3.0560079, 2.7851381, 1.8796091, 0.0, 2127, 38, 0, 2, 35
110, 0.15, 0.025, 23, 469, 989.98, 134293, 0.5, 10.0, 133, 38, 0.06578947368421052, 2.5, -0.0036585063, 0.34743613, 1752.2922, 1.7580519, 0.002409216, 0.15136719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7129078, 3.0249088, 2.924302, 1.7986807, 0.0, 2383, 38, 0, 2, 35
111, 0.15, 0.025380710659898477, 23, 469, 989.98, 135445, 0.5, 10.0, 134, 38, 0.06578947368421052, 2.5, 0.31932396, 0.049178094, 1752.2219, 1.7812518, 0.0002728992, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7368176, 2.9029908, 2.811073, 1.9132204, 0.0, 2639, 38, 0, 2, 35
112, 0.15, 0.025380710659898477, 23, 469, 989.98, 136597, 0.5, 10.0, 134, 38, 0.06578947368421052, 2.5, 0.22250699, 0.056021146, 1752.167, 1.7816939, 0.00084899034, 0.057617188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7245312, 2.9217427, 2.8037791, 2.0986397, 0.0, 2895, 38, 0, 2, 35
113, 0.15, 0.025380710659898477, 23, 469, 989.98, 137749, 0.5, 10.0, 134, 38, 0.06578947368421052, 2.5, 0.11672851, 0.14254832, 1752.1105, 1.7655312, 0.0010627483, 0.07324219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7347944, 3.1063836, 2.9451685, 2.1215324, 0.0, 3151, 38, 0, 2, 35
114, 0.15, 0.025380710659898477, 23, 469, 989.98, 138901, 0.5, 10.0, 134, 38, 0.06578947368421052, 2.5, -0.013901369, 0.20340762, 1752.0293, 1.7774453, 0.0012892706, 0.10546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7701197, 3.1544821, 3.0121737, 2.028678, 0.0, 3407, 38, 0, 2, 35
115, 0.15, 0.025380710659898477, 23, 469, 989.98, 140053, 0.5, 10.0, 134, 38, 0.06578947368421052, 2.5, 0.15499128, 0.093100734, 1751.9028, 1.7688769, 0.00075273303, 0.033203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7757516, 3.1864834, 3.0814888, 2.0236304, 0.0, 3663, 38, 0, 2, 35
116, 0.16, 0.02608695652173913, 23, 469, 989.04, 141205, 0.6, 10.0, 136, 38, 0.06578947368421052, 2.5, 0.18212146, 0.090903565, 1751.791, 1.7844074, 0.00025462965, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7854693, 3.1331713, 2.95959, 2.0725362, 0.0, 3919, 38, 0, 2, 35
117, 0.16, 0.026443980514961725, 23, 469, 989.04, 142357, 0.6, 10.0, 142, 38, 0.06578947368421052, 2.5, -0.19305931, 0.87607694, 1751.6897, 1.7615997, 0.0013480631, 0.07910156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7564273, 3.0904124, 2.947139, 1.9998485, 0.0, 4175, 38, 0, 2, 35
118, 0.16, 0.026443980514961725, 23, 469, 989.04, 143509, 0.6, 10.0, 142, 38, 0.06578947368421052, 2.5, -0.09642425, 0.45627806, 1751.5759, 1.7524747, 0.0018752154, 0.13476562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8387122, 3.0296035, 2.9766166, 2.0048716, 0.0, 2431, 38, 0, 2, 35
119, 0.16, 0.026785714285714284, 23, 469, 989.04, 144661, 0.6, 10.0, 143, 38, 0.06578947368421052, 2.5, -0.5030157, 0.7269912, 1751.4985, 1.7451013, 0.0011057252, 0.07324219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7669907, 2.9157605, 2.877217, 2.2015471, 0.0, 1807, 38, 0, 2, 35
120, 0.16, 0.026785714285714284, 23, 469, 989.04, 145813, 0.6, 10.0, 143, 38, 0.06578947368421052, 2.5, -0.04012496, 0.09864541, 1751.4241, 1.7538403, 0.00036711415, 0.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8047116, 2.9029913, 2.8759124, 2.3653, 0.0, 2063, 38, 0, 2, 35
121, 0.16, 0.026785714285714284, 23, 469, 989.04, 146965, 0.6, 10.0, 143, 38, 0.06578947368421052, 2.5, 0.3228984, 0.034799308, 1751.3307, 1.7809798, 0.00032621136, 0.009765624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7539997, 2.9993794, 2.9045238, 2.3867328, 0.0, 2319, 38, 0, 2, 35
122, 0.16, 0.026785714285714284, 23, 469, 989.04, 148117, 0.6, 10.0, 143, 38, 0.06578947368421052, 2.5, 0.28722212, 0.028916296, 1751.2607, 1.8017503, 2.5617454e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7357702, 3.047208, 2.8179283, 2.3324049, 0.0, 2575, 38, 0, 2, 35
123, 0.16, 0.026785714285714284, 23, 469, 989.04, 149269, 0.6, 10.0, 143, 38, 0.06578947368421052, 2.5, 0.33763084, 0.021074317, 1751.2407, 1.8048338, 8.6098225e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7203815, 2.7868586, 2.739547, 2.1501565, 0.0, 2831, 38, 0, 2, 35
124, 0.15, 0.026841018582243633, 23, 469, 992.16, 150421, 0.5, 10.0, 145, 38, 0.06578947368421052, 2.5, 0.37617174, 0.017802982, 1751.217, 1.8052554, 5.3820972e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7114034, 2.722852, 2.7151172, 1.8708925, 0.0, 13742, 38, 0, 2, 35
125, 0.14, 0.026420079260237782, 23, 469, 992.79, 151573, 0.4, 10.0, 151, 38, 0.06578947368421052, 2.5, -0.014787921, 0.48517147, 1751.147, 1.7789571, 0.00092464924, 0.05078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7081525, 2.8133237, 2.7539487, 1.7597998, 0.0, 9092, 38, 0, 2, 35
126, 0.14, 0.02674494455316373, 23, 469, 992.79, 152725, 0.4, 10.0, 152, 38, 0.06578947368421052, 2.5, -0.23016272, 0.5481919, 1751.082, 1.758787, 0.001287251, 0.087890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7104948, 2.9901648, 2.9526243, 1.7487334, 0.0, 5540, 38, 0, 2, 35
127, 0.14, 0.02674494455316373, 23, 469, 992.79, 153877, 0.4, 10.0, 152, 38, 0.06578947368421052, 2.5, -0.200721, 0.22983757, 1751.0193, 1.7511969, 0.00025611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8701332, 3.1454167, 3.076977, 1.8307891, 0.0, 5040, 38, 0, 2, 35
128, 0.14, 0.02674494455316373, 23, 469, 992.79, 155029, 0.4, 10.0, 152, 38, 0.06578947368421052, 2.5, 0.21625085, 0.06460597, 1750.945, 1.7775328, 0.00033173728, 0.01660156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7505536, 3.090686, 2.9265006, 1.8530117, 0.0, 5296, 38, 0, 2, 35
129, 0.14, 0.02674494455316373, 23, 469, 992.79, 156181, 0.4, 10.0, 152, 38, 0.06578947368421052, 2.5, -0.060496084, 0.5270052, 1750.885, 1.7819935, 0.00035852013, 0.0126953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7157567, 2.9390492, 2.7963533, 1.9087029, 0.0, 5552, 38, 0, 2, 35
130, 0.14, 0.02674494455316373, 23, 469, 992.79, 157333, 0.4, 10.0, 152, 38, 0.06578947368421052, 2.5, 0.3593272, 0.01988386, 1750.8419, 1.7941754, 0.00020158163, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7110164, 2.8882537, 2.7625487, 1.9630156, 0.0, 5808, 38, 0, 2, 35
131, 0.14, 0.02674494455316373, 23, 469, 992.79, 158485, 0.4, 10.0, 152, 38, 0.06578947368421052, 2.5, -0.12586567, 0.77989846, 1750.7996, 1.7917818, 0.00023290572, 0.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7098494, 2.8548512, 2.7415287, 1.820541, 0.0, 6064, 38, 0, 2, 35
132, 0.14, 0.027009646302250803, 23, 469, 992.79, 159637, 0.4, 10.0, 156, 38, 0.06578947368421052, 2.5, 0.30727416, 0.07211457, 1750.7283, 1.788215, 0.00029916168, 0.0087890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7096245, 2.8280108, 2.7600849, 1.7363681, 0.0, 6320, 38, 0, 2, 35
133, 0.13, 0.02644836272040302, 23, 469, 992.79, 160789, 0.4, 10.0, 160, 38, 0.06578947368421052, 2.5, -0.6096536, 1.6545544, 1750.7365, 1.770968, 0.0015022107, 0.13769531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7087758, 2.8563342, 2.789102, 1.768414, 0.0, 5390, 38, 0, 2, 35
134, 0.14, 0.02736318407960199, 23, 469, 991.97, 161941, 0.5, 10.0, 161, 38, 0.06578947368421052, 2.5, -0.17048013, 0.60393834, 1750.7839, 1.7635697, 0.001630345, 0.10937499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7766838, 2.889267, 2.8437495, 1.8716854, 0.0, 4646, 38, 0, 2, 35
135, 0.14, 0.02736318407960199, 23, 469, 991.97, 163093, 0.5, 10.0, 161, 38, 0.06578947368421052, 2.5, 0.10941268, 0.32063967, 1750.8002, 1.7779576, 0.0005548381, 0.020507812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7240248, 2.8910263, 2.8057396, 2.0181181, 0.0, 4902, 38, 0, 2, 35
136, 0.14, 0.02736318407960199, 23, 469, 991.97, 164245, 0.5, 10.0, 161, 38, 0.06578947368421052, 2.5, 0.33190602, 0.024666622, 1750.7682, 1.8002218, 7.859819e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7211366, 2.91988, 2.7721684, 2.0647862, 0.0, 5158, 38, 0, 2, 35
137, 0.14, 0.02736318407960199, 23, 469, 991.97, 165397, 0.5, 10.0, 161, 38, 0.06578947368421052, 2.5, -0.30660045, 0.48072937, 1750.7275, 1.3739756, 0.0005998821, 0.015000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.727772, 3.099477, 2.9255836, 1.964222, 0.0, 5414, 38, 0, 2, 35
138, 0.15, 0.027227722772277228, 23, 469, 985.03, 166549, 0.7, 10.0, 163, 38, 0.07456140350877193, 2.833333333333333, 0.029774724, 0.26137477, 1750.669, 1.4962155, 0.0009641275, 0.035388127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9358468, 3.1916418, 3.1199121, 1.9057475, 0.0, 5920, 38, 0, 2, 35
139, 0.15, 0.027455765710799267, 23, 469, 982.38, 167701, 0.8, 10.0, 166, 38, 0.07456140350877193, 2.833333333333333, 0.16285977, 0.069458134, 1750.6384, 1.7730466, 0.00056983205, 0.020507812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8058639, 3.2140708, 3.0372677, 1.8460671, 0.0, 4870, 38, 0, 2, 35
140, 0.15, 0.02796352583586626, 23, 469, 982.38, 168853, 0.8, 10.0, 167, 38, 0.07456140350877193, 2.833333333333333, 0.3110743, 0.013113515, 1750.7816, 1.798634, 0.00012039922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7605207, 3.2860334, 2.9129004, 1.7309564, 0.0, 5126, 38, 0, 2, 35
141, 0.15, 0.028503562945368172, 23, 469, 982.38, 170005, 0.8, 10.0, 170, 38, 0.07456140350877193, 2.833333333333333, 0.27727634, 0.015395384, 1751.0511, 1.7869631, 0.0008380247, 0.060546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7326078, 3.307727, 2.8754048, 1.5828062, 0.0, 5382, 38, 0, 2, 35
