it, ret_suc, ret_cum_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
4406, 1.0, 8.132027079535836, 0.006807238917482982, 23, 1, 26.0, 5079788, 10.0, 10.0, 151816, 38, 0.1255639097744361, -0.31215206, 0.00011907042, 1699.6636, 0.00014710185, 2.395901e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.374872, 37.20159, 30.33032, 14.027135, 0.0, 316, 38, 2, 4, 31
4407, 1.0, 8.132028275190155, 0.00681855978712789, 23, 1, 26.0, 5080940, 10.0, 10.0, 151860, 38, 0.1255639097744361, -0.3019953, 0.0002538256, 1699.4677, 0.00013101363, 1.6029643e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.346134, 37.16743, 30.295626, 14.123721, 0.0, 312, 38, 2, 4, 31
4408, 1.0, 8.132029470150435, 0.006842456608811749, 23, 1, 26.0, 5082092, 10.0, 10.0, 151904, 38, 0.1255639097744361, -0.3156803, 0.00047652074, 1699.2898, 0.00012299395, 1.16487904e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.329483, 37.158993, 30.282043, 14.200059, 0.0, 308, 38, 2, 4, 31
4409, 1.0, 8.132030691551655, 0.006831056314561813, 23, 1, 26.0, 5083244, 10.0, 10.0, 151949, 38, 0.1255639097744361, -0.31014708, 0.0006065438, 1699.0938, 0.000113719565, 8.33481e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.291145, 37.11994, 30.171858, 14.291135, 0.0, 304, 38, 2, 4, 31
4410, 1.0, 8.132031912228209, 0.006650041562759767, 23, 1, 25.99, 5084396, 10.0, 10.0, 151994, 38, 0.1255639097744361, -0.30855983, 0.00047672118, 1698.9191, 0.00012711923, 2.3137944e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.276937, 37.131912, 30.20783, 14.177689, 0.0, 300, 38, 2, 4, 31
4411, 1.0, 8.13203313218074, 0.006650041562759767, 23, 1, 25.99, 5085548, 10.0, 10.0, 152039, 38, 0.1255639097744361, -0.30296755, 0.0001400705, 1698.738, 0.0001660179, 9.9795165e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.284948, 37.136723, 30.212704, 14.04718, 0.0, 296, 38, 2, 4, 31
4412, 1.0, 8.132034297237285, 0.007007007007007007, 23, 1, 25.99, 5086700, 10.0, 10.0, 152082, 38, 0.1255639097744361, -0.29773968, 4.92208e-05, 1698.5483, 0.00019171911, 3.0893933e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.255997, 37.11257, 30.213417, 13.941223, 0.0, 292, 38, 2, 4, 31
4413, 1.0, 8.132035515775812, 0.007007007007007007, 23, 1, 26.0, 5087852, 10.0, 10.0, 152127, 38, 0.1255639097744361, -0.31484446, 6.8794296e-05, 1698.3735, 0.00019892817, 2.2854474e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.236275, 37.08552, 30.262432, 13.816223, 0.0, 288, 38, 2, 4, 31
4414, 1.0, 8.13203673359222, 0.006650041562759767, 23, 1, 26.0, 5089004, 10.0, 10.0, 152172, 38, 0.1255639097744361, -0.30943283, 2.2004811e-05, 1698.1849, 0.00019637498, 7.213555e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.217987, 37.076958, 30.326696, 13.674316, 0.0, 284, 38, 2, 4, 31
4415, 1.0, 8.13203789660935, 0.00666000666000666, 23, 1, 26.0, 5090156, 10.0, 10.0, 152215, 38, 0.1255639097744361, -0.31765726, 2.3392113e-05, 1698.001, 0.00018085245, 1.8195693e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.171602, 37.03971, 30.263655, 13.734912, 0.0, 280, 38, 2, 4, 31
4416, 1.0, 8.132039085992044, 0.0068573340023415285, 23, 1, 26.0, 5091308, 10.0, 10.0, 152259, 38, 0.1255639097744361, -0.31473935, 5.050677e-06, 1697.8076, 0.00016453167, 2.1870337e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.141632, 37.01855, 30.198881, 13.804896, 0.0, 328, 38, 2, 4, 31
4417, 1.0, 8.132040301693928, 0.006847027388109553, 23, 1, 26.0, 5092460, 10.0, 10.0, 152304, 38, 0.1255639097744361, -0.31287974, 5.509918e-06, 1697.6202, 0.00012704945, 2.0838616e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.115719, 36.99526, 30.242846, 13.872468, 0.0, 324, 38, 2, 4, 31
4418, 1.0, 8.13204148968442, 0.007004669779853236, 23, 1, 26.0, 5093612, 10.0, 10.0, 152348, 38, 0.1255639097744361, -0.30551058, 2.788176e-06, 1697.4308, 0.0001386671, 1.2583138e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.094107, 36.976368, 30.230038, 13.950068, 0.0, 320, 38, 2, 4, 31
4419, 1.0, 8.132042676987535, 0.006807238917482982, 23, 1, 26.0, 5094764, 10.0, 10.0, 152392, 38, 0.1255639097744361, -0.3049082, 2.990877e-06, 1697.2407, 0.00012783274, 1.4792632e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.070673, 36.956818, 30.225088, 14.029651, 0.0, 316, 38, 2, 4, 31
4420, 1.0, 8.132043863603869, 0.00681855978712789, 23, 1, 26.0, 5095916, 10.0, 10.0, 152436, 38, 0.1255639097744361, -0.32012087, 2.9711666e-06, 1697.0519, 0.00011876584, 6.060583e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.050661, 36.939438, 30.192812, 14.119428, 0.0, 312, 38, 2, 4, 31
4421, 1.0, 8.132045049534018, 0.006842456608811749, 23, 1, 26.0, 5097068, 10.0, 10.0, 152480, 38, 0.1255639097744361, -0.2986908, 1.6371558e-06, 1696.8628, 0.00011209825, 4.2605927e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.035185, 36.92633, 30.172607, 14.2056, 0.0, 308, 38, 2, 4, 31
4422, 1.0, 8.13204626170799, 0.006831056314561813, 23, 1, 26.0, 5098220, 10.0, 10.0, 152525, 38, 0.1255639097744361, -0.30876803, 8.579428e-07, 1696.6736, 0.00010717917, 2.7790634e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.016928, 36.90851, 30.066969, 14.289177, 0.0, 304, 38, 2, 4, 31
4423, 1.0, 8.13204747316549, 0.006650041562759767, 23, 1, 26.0, 5099372, 10.0, 10.0, 152570, 38, 0.1255639097744361, -0.3090176, 5.386318e-07, 1696.4835, 0.00010215157, 1.7282077e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.003393, 36.89405, 30.114113, 14.171402, 0.0, 300, 38, 2, 4, 31
4424, 1.0, 8.132048683907156, 0.006650041562759767, 23, 1, 26.0, 5100524, 10.0, 10.0, 152615, 38, 0.1255639097744361, -0.3116463, 4.0150425e-07, 1696.2949, 9.88862e-05, 1.0647157e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.995296, 36.88327, 30.145262, 14.056008, 0.0, 550, 38, 2, 4, 31
4425, 1.0, 8.132049840169842, 0.007007007007007007, 23, 1, 26.0, 5101676, 10.0, 10.0, 152658, 38, 0.1255639097744361, -0.30770138, 2.3507098e-07, 1696.1046, 9.662252e-05, 7.6774465e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.987192, 36.872643, 30.181032, 13.937462, 0.0, 364, 38, 2, 4, 31
4426, 1.0, 8.132051049513482, 0.007007007007007007, 23, 1, 26.0, 5102828, 10.0, 10.0, 152703, 38, 0.1255639097744361, -0.30574638, 1.8494862e-07, 1695.9154, 9.4289986e-05, 5.625939e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.981066, 36.86466, 30.248013, 13.805846, 0.0, 288, 38, 2, 4, 31
4427, 1.0, 8.132052258143156, 0.006650041562759767, 23, 1, 26.0, 5103980, 10.0, 10.0, 152748, 38, 0.1255639097744361, -0.304548, 1.026602e-07, 1695.7256, 9.1859016e-05, 4.0795308e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.975718, 36.857357, 30.322557, 13.676945, 0.0, 284, 38, 2, 4, 31
4428, 1.0, 8.13205341238947, 0.00666000666000666, 23, 1, 26.0, 5105132, 10.0, 10.0, 152791, 38, 0.1255639097744361, -0.29712534, 9.8486986e-08, 1695.5359, 8.9985566e-05, 2.6669414e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.971996, 36.85087, 30.272146, 13.740993, 0.0, 280, 38, 2, 4, 31
4429, 1.0, 8.132054592805062, 0.0068573340023415285, 23, 1, 26.0, 5106284, 10.0, 10.0, 152835, 38, 0.1255639097744361, -0.3099322, 6.071357e-08, 1695.3463, 8.8576606e-05, 2.5529513e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.968073, 36.8454, 30.215067, 13.803706, 0.0, 328, 38, 2, 4, 31
4430, 1.0, 8.132055799344087, 0.006847027388109553, 23, 1, 26.0, 5107436, 10.0, 10.0, 152880, 38, 0.1255639097744361, -0.30213964, 4.148522e-08, 1695.1561, 7.6100456e-05, 1.550759e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.964066, 36.840008, 30.26045, 13.870381, 0.0, 324, 38, 2, 4, 31
4431, 1.0, 8.132056978383188, 0.007004669779853236, 23, 1, 26.0, 5108588, 10.0, 10.0, 152924, 38, 0.1255639097744361, -0.3128663, 4.2079918e-08, 1694.9666, 8.742978e-05, 1.5371886e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.96198, 36.83531, 30.244308, 13.951404, 0.0, 320, 38, 2, 4, 31
4432, 1.0, 8.132058156742664, 0.006807238917482982, 23, 1, 26.0, 5109740, 10.0, 10.0, 152968, 38, 0.1255639097744361, -0.3100989, 2.6409353e-08, 1694.7766, 8.639893e-05, 1.250025e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.959118, 36.830482, 30.239624, 14.030768, 0.0, 316, 38, 2, 4, 31
4433, 1.0, 8.132059334423106, 0.00681855978712789, 23, 1, 26.0, 5110892, 10.0, 10.0, 153012, 38, 0.1255639097744361, -0.30802143, 1.4843756e-08, 1694.5867, 8.5162894e-05, 9.832381e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.956242, 36.826054, 30.206165, 14.118735, 0.0, 312, 38, 2, 4, 31
4434, 1.0, 8.132060511425097, 0.006842456608811749, 23, 1, 26.0, 5112044, 10.0, 10.0, 153056, 38, 0.1255639097744361, -0.29910976, 9.334572e-09, 1694.3967, 8.475603e-05, 8.286907e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.95414, 36.821636, 30.18274, 14.204898, 0.0, 308, 38, 2, 4, 31
4435, 1.0, 8.13206171447599, 0.006831056314561813, 23, 1, 26.0, 5113196, 10.0, 10.0, 153101, 38, 0.1255639097744361, -0.29776466, 7.2491915e-09, 1694.2068, 8.4542815e-05, 5.924231e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.952435, 36.81832, 30.079899, 14.289432, 0.0, 304, 38, 2, 4, 31
4436, 1.0, 8.132062916818484, 0.006650041562759767, 23, 1, 26.0, 5114348, 10.0, 10.0, 153146, 38, 0.1255639097744361, -0.31300426, 4.5335975e-09, 1694.0168, 8.357484e-05, 6.6499046e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.95063, 36.814766, 30.129066, 14.171611, 0.0, 300, 38, 2, 4, 31
4437, 1.0, 8.132064118453204, 0.006650041562759767, 23, 1, 26.0, 5115500, 10.0, 10.0, 153191, 38, 0.1255639097744361, -0.30506378, 3.6779133e-09, 1693.8264, 8.3160834e-05, 4.502148e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.949097, 36.81172, 30.15959, 14.056127, 0.0, 296, 38, 2, 4, 31
4438, 1.0, 8.132065266021225, 0.007007007007007007, 23, 1, 26.0, 5116652, 10.0, 10.0, 153234, 38, 0.1255639097744361, -0.31399518, 2.4348914e-09, 1693.6365, 8.3062485e-05, 4.821346e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.947947, 36.80884, 30.19682, 13.937721, 0.0, 292, 38, 2, 4, 31
4439, 1.0, 8.13206646627366, 0.007007007007007007, 23, 1, 26.0, 5117804, 10.0, 10.0, 153279, 38, 0.1255639097744361, -0.31224734, 1.7110791e-09, 1693.4463, 8.262477e-05, 3.8639874e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.946701, 36.805954, 30.265163, 13.806152, 0.0, 288, 38, 2, 4, 31
4440, 1.0, 8.132067665820164, 0.006650041562759767, 23, 1, 26.0, 5118956, 10.0, 10.0, 153324, 38, 0.1255639097744361, -0.30996117, 1.8246658e-09, 1693.2562, 8.165878e-05, 3.850149e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.94536, 36.803093, 30.340076, 13.67719, 0.0, 284, 38, 2, 4, 31
4441, 1.0, 8.1320688113945, 0.00666000666000666, 23, 1, 26.0, 5120108, 10.0, 10.0, 153367, 38, 0.1255639097744361, -0.30246738, 7.040771e-10, 1693.0659, 8.0936006e-05, 2.3240155e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.94434, 36.800667, 30.288563, 13.741169, 0.0, 280, 38, 2, 4, 31
4442, 1.0, 8.13206998294402, 0.0068573340023415285, 23, 1, 26.0, 5121260, 10.0, 10.0, 153411, 38, 0.1255639097744361, -0.30208838, 6.386081e-10, 1692.8757, 8.0464866e-05, 2.1449822e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.943369, 36.798973, 30.231758, 13.803857, 0.0, 328, 38, 2, 4, 31
4443, 1.0, 8.132071180423388, 0.006847027388109553, 23, 1, 26.0, 5122412, 10.0, 10.0, 153456, 38, 0.1255639097744361, -0.3178145, 7.023499e-10, 1692.6853, 7.008514e-05, 1.6913042e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.942482, 36.797523, 30.276676, 13.870511, 0.0, 324, 38, 2, 4, 31
4444, 1.0, 8.13207235061189, 0.007004669779853236, 23, 1, 26.0, 5123564, 10.0, 10.0, 153500, 38, 0.1255639097744361, -0.29634866, 4.3894058e-10, 1692.4951, 8.079193e-05, 1.6718833e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.94181, 36.796234, 30.258526, 13.95136, 0.0, 320, 38, 2, 4, 31
4445, 1.0, 8.132073520128406, 0.006807238917482982, 23, 1, 26.0, 5124716, 10.0, 10.0, 153544, 38, 0.1255639097744361, -0.30636632, 3.5046469e-10, 1692.3047, 8.0303405e-05, 1.4152051e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.941334, 36.795155, 30.253187, 14.030609, 0.0, 316, 38, 2, 4, 31
4446, 1.0, 8.132074688973512, 0.00681855978712789, 23, 1, 26.0, 5125868, 10.0, 10.0, 153588, 38, 0.1255639097744361, -0.30698678, 3.385384e-10, 1692.1141, 7.956977e-05, 1.1932253e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.940825, 36.794098, 30.218967, 14.118652, 0.0, 312, 38, 2, 4, 31
4447, 1.0, 8.13207585714779, 0.006842456608811749, 23, 1, 26.0, 5127020, 10.0, 10.0, 153632, 38, 0.1255639097744361, -0.30956966, 2.5747995e-10, 1691.9236, 7.963609e-05, 9.684593e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.940506, 36.793213, 30.19438, 14.204934, 0.0, 308, 38, 2, 4, 31
4448, 1.0, 8.132077051178213, 0.006831056314561813, 23, 1, 26.0, 5128172, 10.0, 10.0, 153677, 38, 0.1255639097744361, -0.30586866, 2.326795e-10, 1691.733, 7.972172e-05, 8.602364e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.940294, 36.79245, 30.091091, 14.289494, 0.0, 304, 38, 2, 4, 31
4449, 1.0, 8.132078244508186, 0.006650041562759767, 23, 1, 26.0, 5129324, 10.0, 10.0, 153722, 38, 0.1255639097744361, -0.30391657, 2.2216273e-10, 1691.5425, 7.9065e-05, 7.978039e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.940226, 36.791847, 30.140331, 14.171643, 0.0, 300, 38, 2, 4, 31
4450, 1.0, 8.132079437138328, 0.006650041562759767, 23, 1, 26.0, 5130476, 10.0, 10.0, 153767, 38, 0.1255639097744361, -0.30281, 2.2687585e-10, 1691.3519, 7.891612e-05, 7.242587e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.940258, 36.79135, 30.170742, 14.056133, 0.0, 296, 38, 2, 4, 31
4451, 1.0, 8.132080576109384, 0.007007007007007007, 23, 1, 26.0, 5131628, 10.0, 10.0, 153810, 38, 0.1255639097744361, -0.295502, 2.2129527e-10, 1691.1614, 7.9044956e-05, 6.6599833e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.940434, 36.790974, 30.208078, 13.937724, 0.0, 292, 38, 2, 4, 31
4452, 1.0, 8.132081767372744, 0.007007007007007007, 23, 1, 26.0, 5132780, 10.0, 10.0, 153855, 38, 0.1255639097744361, -0.30840495, 2.1291917e-10, 1690.9703, 7.8817706e-05, 4.1624203e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.940634, 36.790627, 30.27721, 13.806149, 0.0, 288, 38, 2, 4, 31
4453, 1.0, 8.13208295793809, 0.006650041562759767, 23, 1, 26.0, 5133932, 10.0, 10.0, 153900, 38, 0.1255639097744361, -0.30067882, 2.1193017e-10, 1690.7797, 7.8090445e-05, 4.370635e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.940872, 36.790382, 30.35228, 13.67719, 0.0, 284, 38, 2, 4, 31
4454, 1.0, 8.132084094937813, 0.00666000666000666, 23, 1, 26.0, 5135084, 10.0, 10.0, 153943, 38, 0.1255639097744361, -0.3114363, 1.437992e-10, 1690.5889, 7.749662e-05, 4.7175593e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.94118, 36.790237, 30.300632, 13.741172, 0.0, 280, 38, 2, 4, 31
4455, 1.0, 8.132085257720776, 0.0068573340023415285, 23, 1, 26.0, 5136236, 10.0, 10.0, 153987, 38, 0.1255639097744361, -0.30874348, 1.4801005e-10, 1690.398, 7.715836e-05, 4.0931415e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.94156, 36.790207, 30.244183, 13.803866, 0.0, 328, 38, 2, 4, 31
4456, 1.0, 8.132086446242146, 0.006847027388109553, 23, 1, 26.0, 5137388, 10.0, 10.0, 154032, 38, 0.1255639097744361, -0.30670407, 1.5152798e-10, 1690.207, 6.739117e-05, 2.608448e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.941952, 36.79022, 30.289028, 13.870526, 0.0, 324, 38, 2, 4, 31
4457, 1.0, 8.132087607679333, 0.007004669779853236, 23, 1, 26.0, 5138540, 10.0, 10.0, 154076, 38, 0.1255639097744361, -0.29786178, 1.6901813e-10, 1690.0161, 7.768841e-05, 3.4272495e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.94244, 36.790337, 30.270298, 13.951381, 0.0, 320, 38, 2, 4, 31
4458, 1.0, 8.132088768452057, 0.006807238917482982, 23, 1, 26.0, 5139692, 10.0, 10.0, 154120, 38, 0.1255639097744361, -0.2965128, 1.358081e-10, 1689.8251, 7.726607e-05, 3.1218755e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.942944, 36.790466, 30.264845, 14.030622, 0.0, 316, 38, 2, 4, 31
4459, 1.0, 8.132089928560887, 0.00681855978712789, 23, 1, 26.0, 5140844, 10.0, 10.0, 154164, 38, 0.1255639097744361, -0.31182867, 1.4388431e-10, 1689.6342, 7.661389e-05, 1.8037313e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.943432, 36.79064, 30.230389, 14.1186495, 0.0, 312, 38, 2, 4, 31
4460, 1.0, 8.132091088006394, 0.006842456608811749, 23, 1, 26.0, 5141996, 10.0, 10.0, 154208, 38, 0.1255639097744361, -0.30396616, 1.9512644e-10, 1689.4429, 7.6772696e-05, 1.665011e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.943932, 36.790863, 30.205347, 14.20493, 0.0, 308, 38, 2, 4, 31
4461, 1.0, 8.132092273117419, 0.006831056314561813, 23, 1, 26.0, 5143148, 10.0, 10.0, 154253, 38, 0.1255639097744361, -0.31287324, 1.5415876e-10, 1689.2518, 7.689775e-05, 1.8037397e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.944435, 36.791103, 30.101994, 14.289496, 0.0, 304, 38, 2, 4, 31
4462, 1.0, 8.132093457535829, 0.006650041562759767, 23, 1, 26.0, 5144300, 10.0, 10.0, 154298, 38, 0.1255639097744361, -0.3111951, 1.4817274e-10, 1689.0605, 7.6303884e-05, 2.2894017e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.945026, 36.791454, 30.151318, 14.171646, 0.0, 300, 38, 2, 4, 31
4463, 1.0, 8.13209464126223, 0.006650041562759767, 23, 1, 26.0, 5145452, 10.0, 10.0, 154343, 38, 0.1255639097744361, -0.30890855, 1.5132813e-10, 1688.8694, 7.619932e-05, 2.0812868e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.945618, 36.791847, 30.181679, 14.056142, 0.0, 296, 38, 2, 4, 31
4464, 1.0, 8.132095771732567, 0.007007007007007007, 23, 1, 26.0, 5146604, 10.0, 10.0, 154386, 38, 0.1255639097744361, -0.30152974, 1.4047787e-10, 1688.6779, 7.6363234e-05, 1.1100271e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.946257, 36.792297, 30.219166, 13.937732, 0.0, 292, 38, 2, 4, 31
4465, 1.0, 8.132096954107459, 0.007007007007007007, 23, 1, 26.0, 5147756, 10.0, 10.0, 154431, 38, 0.1255639097744361, -0.30111745, 1.4157564e-10, 1688.4865, 7.6165255e-05, 1.3181516e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.946873, 36.79272, 30.28868, 13.8061495, 0.0, 288, 38, 2, 4, 31
4466, 1.0, 8.132098135792132, 0.006650041562759767, 23, 1, 26.0, 5148908, 10.0, 10.0, 154476, 38, 0.1255639097744361, -0.31691423, 1.414359e-10, 1688.2952, 7.550461e-05, 1.0406308e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.947517, 36.793175, 30.363756, 13.677188, 0.0, 284, 38, 2, 4, 31
4467, 1.0, 8.132099264313156, 0.00666000666000666, 23, 1, 26.0, 5150060, 10.0, 10.0, 154519, 38, 0.1255639097744361, -0.29544112, 1.0928533e-10, 1688.1038, 7.4924705e-05, 9.712588e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.948175, 36.793648, 30.312021, 13.74117, 0.0, 530, 38, 2, 4, 31
4468, 1.0, 8.132100418427592, 0.0068573340023415285, 23, 1, 26.0, 5151212, 10.0, 10.0, 154563, 38, 0.1255639097744361, -0.3054481, 1.3315911e-10, 1687.9122, 7.462765e-05, 1.0267428e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.948883, 36.79418, 30.255661, 13.803868, 0.0, 396, 38, 2, 4, 31
4469, 1.0, 8.132101598091108, 0.006847027388109553, 23, 1, 26.0, 5152364, 10.0, 10.0, 154608, 38, 0.1255639097744361, -0.3061516, 1.1743866e-10, 1687.7207, 6.524511e-05, 1.1933343e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.94958, 36.794716, 30.300367, 13.870526, 0.0, 324, 38, 2, 4, 31
4470, 1.0, 8.132102750874786, 0.007004669779853236, 23, 1, 26.0, 5153516, 10.0, 10.0, 154652, 38, 0.1255639097744361, -0.30871704, 1.2550509e-10, 1687.529, 7.518739e-05, 5.5499626e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.950312, 36.795296, 30.281242, 13.951381, 0.0, 320, 38, 2, 4, 31
4471, 1.0, 8.132103903001413, 0.006807238917482982, 23, 1, 26.0, 5154668, 10.0, 10.0, 154696, 38, 0.1255639097744361, -0.30508813, 1.2305208e-10, 1687.3375, 7.477895e-05, 1.0406308e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.95108, 36.7959, 30.27574, 14.030617, 0.0, 316, 38, 2, 4, 31
4472, 1.0, 8.132105054471548, 0.00681855978712789, 23, 1, 26.0, 5155820, 10.0, 10.0, 154740, 38, 0.1255639097744361, -0.30311513, 1.171762e-10, 1687.1458, 7.414701e-05, 6.2438134e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.95182, 36.7965, 30.241083, 14.118652, 0.0, 312, 38, 2, 4, 31
4473, 1.0, 8.132106205285753, 0.006842456608811749, 23, 1, 26.0, 5156972, 10.0, 10.0, 154784, 38, 0.1255639097744361, -0.30203727, 1.26009e-10, 1686.954, 7.433775e-05, 1.1793663e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.95252, 36.79709, 30.215755, 14.204936, 0.0, 308, 38, 2, 4, 31
4474, 1.0, 8.13210738157695, 0.006831056314561813, 23, 1, 26.0, 5158124, 10.0, 10.0, 154829, 38, 0.1255639097744361, -0.29473206, 1.4262398e-10, 1686.7622, 7.447437e-05, 1.0683931e-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.95324, 36.797703, 30.112362, 14.289496, 0.0, 304, 38, 2, 4, 31
4475, 1.0, 8.132108557183248, 0.006650041562759767, 23, 1, 26.0, 5159276, 10.0, 10.0, 154874, 38, 0.1255639097744361, -0.30764127, 1.8514938e-10, 1686.5703, 7.39063e-05, 4.85604e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.95399, 36.79836, 30.16168, 14.171649, 0.0, 300, 38, 2, 4, 31
